,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
222,0.005750166,0.8484705,0.00013990462,0.0035676935,0.13907348,0.0011789532,0.0018193668,2.9029815e-12
223,0.07866613,0.766662,0.018089056,0.110633515,0.020339867,0.0017987936,0.0037126592,9.800521e-05
224,0.07372282,0.8163634,0.008664408,0.06587992,0.0074527906,0.022537952,0.0051782094,0.00020056141
225,0.102243,0.47721612,0.104468584,0.19632171,0.06385576,0.0065054563,0.04633305,0.0030563234
226,0.093871094,0.5969283,0.089256905,0.10304107,0.027233344,0.012011971,0.076848336,0.0008089722
227,0.12996513,0.73501986,0.010336997,0.081875585,0.027217655,0.0045706625,0.010970952,4.3155356e-05
228,0.18706605,0.4312874,0.07342226,0.13904728,0.12147743,0.0047426503,0.038785387,0.004171494
229,0.21907426,0.3671136,0.07117107,0.062255017,0.22140777,0.0055636987,0.04878633,0.00462823
230,0.30467188,0.4330972,0.055937283,0.033040915,0.10991278,0.002303225,0.054550935,0.006485741
231,0.16942894,0.5111207,0.063333906,0.021129046,0.21370792,0.0009742298,0.019072598,0.0012326869
232,0.22639565,0.3817248,0.075775065,0.027808582,0.2592572,0.0014447594,0.021726957,0.005866982
233,0.28551847,0.5013009,0.038048543,0.011612637,0.114242375,0.00087420514,0.030593734,0.01780917
234,0.25483638,0.47037554,0.06088342,0.022717984,0.12117934,0.0025995956,0.04967588,0.017731845
235,0.14360574,0.029132409,0.15222521,0.143529,0.15683405,0.052871995,0.28687996,0.03492162
236,0.17782412,0.0011133528,0.19374387,0.10388571,0.36596105,0.0054071415,0.07632022,0.07574453
237,0.17578459,0.0013851636,0.17858215,0.08908408,0.3362192,0.0062123025,0.09076296,0.12196967
238,0.18172109,0.0008685655,0.17679794,0.088534236,0.34556654,0.006604554,0.082079105,0.11782788
239,0.18729846,0.00079281424,0.19129638,0.09273288,0.34143236,0.0064596836,0.08109499,0.098892376
240,0.1777108,0.001048632,0.19241469,0.09710456,0.35512465,0.0060950397,0.07062233,0.099879324
241,0.18377143,0.0011763637,0.19260773,0.08864661,0.3600931,0.0058977823,0.078574575,0.08923238
242,0.1869435,0.004608656,0.19658986,0.09628424,0.2851461,0.011202019,0.1131742,0.10605141
243,0.18812932,0.0021120065,0.20512679,0.09058737,0.35315275,0.007012505,0.080686636,0.073192626
244,0.21174057,0.1696687,0.15039723,0.039429992,0.27514708,0.0047181915,0.068691015,0.0802072
245,0.28792903,0.4735601,0.054502513,0.011207881,0.0974148,0.0019180488,0.055024147,0.018443506
246,0.29384327,0.4944816,0.047685105,0.012894487,0.085921176,0.0010735232,0.04745916,0.016641634
247,0.2925223,0.45619798,0.04964606,0.016495313,0.082166836,0.005229897,0.08203749,0.015704108
248,0.27414778,0.6504024,0.017848684,0.004773588,0.007020512,0.0017401983,0.043283764,0.00078305573
249,0.1751469,0.55721366,0.07346523,0.07792733,0.09654043,0.0015147706,0.013589127,0.004602561
250,0.205043,0.5095579,0.06906774,0.070880294,0.090548754,0.004937592,0.045408733,0.0045559998
251,0.23270719,0.64837795,0.030748835,0.015318858,0.023596881,0.0013428202,0.047748566,0.0001589045
