,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
114,0.104766086,0.6168732,0.032752063,0.004708942,0.20216884,0.009115588,0.013819746,0.01579558
115,0.116581194,0.5535689,0.021383692,0.0067814304,0.25035962,0.0041788546,0.028959531,0.018186752
116,0.13676625,0.32491165,0.093382955,0.022633012,0.36389554,0.006867382,0.028079387,0.023463823
117,0.14589027,0.20693679,0.14183027,0.029142972,0.31748214,0.008359278,0.07755895,0.072799355
118,0.20558012,0.026628556,0.15626313,0.010586906,0.4610086,0.01617898,0.064768456,0.05898525
119,0.18978608,0.055085775,0.17857596,0.025880717,0.41146478,0.012585762,0.07312847,0.053492486
120,0.17524643,0.033424675,0.15454242,0.009823002,0.52186066,0.008907989,0.054400336,0.041794494
121,0.177941,0.032439943,0.1961983,0.024111673,0.457256,0.01155328,0.051979683,0.048520204
122,0.16747434,0.06433176,0.18961804,0.013845867,0.44212842,0.009911368,0.055557016,0.05713321
123,0.16757946,0.12737237,0.17187335,0.020416807,0.40568736,0.008782012,0.062084354,0.036204252
124,0.116899155,0.4132973,0.049699,0.016669437,0.35563362,0.00791324,0.015089473,0.024798876
125,0.10689701,0.44914165,0.068168975,0.015366791,0.30879605,0.004286416,0.026258135,0.021084974
126,0.100871064,0.6500098,0.01619186,0.0071900524,0.18520102,0.0039234594,0.018579923,0.018032799
127,0.08724013,0.39356977,0.048451412,0.04614983,0.37826282,0.0060027405,0.027117081,0.013206251
128,0.08840878,0.49703413,0.05264992,0.12509984,0.1971497,0.0057069506,0.03167991,0.002270763
129,0.08116008,0.39233342,0.0698514,0.24585861,0.13738501,0.008614648,0.060434867,0.0043619312
130,0.15157528,0.3612088,0.10893763,0.17134693,0.09262597,0.05170868,0.05423499,0.008361787
131,0.06908694,0.77527326,0.044103645,0.049213946,0.035313305,0.0059977192,0.020808863,0.00020230561
132,0.115428135,0.7148693,0.029535705,0.033254415,0.034342606,0.026917495,0.04514614,0.0005062258
133,0.25188914,0.70755535,0.00019668762,0.0008103058,0.037132565,0.0015941412,0.0007600643,6.1710576e-05
134,0.05066982,0.72714895,0.012603995,0.13965145,0.047272537,0.003104453,0.019192075,0.00035675557
135,0.12995754,0.6410801,0.029706387,0.028913831,0.03654176,0.07907154,0.05317176,0.0015570878
136,0.122952744,0.7113371,0.02384282,0.015261649,0.06874627,0.007672362,0.049826767,0.00036022102
137,0.10476211,0.38579977,0.09691684,0.017585743,0.34449664,0.009365579,0.028135538,0.012937761
138,0.13751088,0.36095637,0.07253846,0.022852417,0.34585875,0.006068902,0.026102746,0.028111536
139,0.14659029,0.11001763,0.18162504,0.03721872,0.43214473,0.011011739,0.043663204,0.037728664
140,0.1620735,0.030927328,0.14631405,0.028386679,0.4832859,0.010701801,0.062003564,0.07630724
141,0.18056047,0.015236808,0.13179068,0.013796561,0.5445088,0.011775763,0.034209065,0.06812188
142,0.19819547,0.042727,0.20035836,0.026047854,0.35708007,0.017449522,0.04639675,0.11174496
143,0.1798927,0.030793946,0.15640806,0.015689235,0.47858694,0.010827417,0.07649986,0.05130184
144,0.18914057,0.015441345,0.21219982,0.02261511,0.4612262,0.012579277,0.053601153,0.033196505
145,0.1859653,0.022690646,0.15432468,0.009043248,0.51083434,0.010933917,0.04846212,0.057745777
146,0.16909501,0.08554047,0.16355278,0.01935186,0.43101078,0.008914207,0.068931945,0.053602953
